dataset,method,lr,epoch,forget_id,batch_size,N,ascent_epochs,relative_cost,retain_klom_95,retain_klom_99,retain_klom_mean,retain_klom_std,val_klom_95,val_klom_99,val_klom_mean,val_klom_std,forget_klom_95,forget_klom_99,forget_klom_mean,forget_klom_std,average_95
cifar10,scrubnew,5e-05,7,5,64.0,100.0,3.0,0.2427777777777778,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,scrubnew,5e-05,10,5,64.0,100.0,3.0,0.34673611111111113,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,scrubnew,0.001,5,9,64.0,100.0,5.0,0.1736111111111111,0.9492667363388682,1.4549279022259016,0.4300170855747633,0.2806652895284476,0.8600551125387254,1.4262726673718573,0.40937819157162064,0.27012915419146144,9.547176272994196,9.810407102329805,3.4238054673133824,3.080917457186506,3.785499373957263
cifar10,scrubnew,0.001,7,9,64.0,100.0,5.0,0.2423611111111111,0.9492667363388682,1.4549279022259016,0.4300170855747633,0.2806652895284476,0.8600551125387254,1.4262726673718573,0.40937819157162064,0.27012915419146144,9.547176272994196,9.810407102329805,3.4238054673133824,3.080917457186506,3.785499373957263
cifar10,scrubnew,0.001,10,9,64.0,100.0,5.0,0.3454861111111111,0.9492667363388682,1.4549279022259016,0.4300170855747633,0.2806652895284476,0.8600551125387254,1.4262726673718573,0.40937819157162064,0.27012915419146144,9.547176272994196,9.810407102329805,3.4238054673133824,3.080917457186506,3.785499373957263
cifar10,scrub,5e-05,5,7,64.0,100.0,3.0,0.17359722222222224,1.1281390372018325,1.7806077009915586,0.47447615386065595,0.34629446898128363,0.8385083153903415,1.173394352639434,0.39896626664943013,0.22485249077316483,9.749313856786685,9.777690067940291,7.280048799394306,2.858809234279734,3.9053204031262863
cifar10,scrub,5e-05,7,7,64.0,100.0,3.0,0.2430277777777778,1.1251944907044042,1.7759301602136142,0.4745478900282808,0.3463287963377597,0.837311194761692,1.1632990867601116,0.398911843190412,0.22406397340443318,9.749313856786685,9.777690067940291,7.286937370103193,2.856259368202565,3.9039398474175937
cifar10,scrub,5e-05,10,7,64.0,100.0,3.0,0.3471736111111111,1.127903336048716,1.777962538316677,0.47468468495439,0.3466377317835295,0.8378078457840804,1.159770808022618,0.39875722886224824,0.22423709917847776,9.749313856786685,9.777690067940291,7.286308370786675,2.8562539823701356,3.9050083462064937
cifar10,ascent_forget,0.01,1,2,64.0,100.0,,6.944444444444444e-05,0.7608646927874787,1.0651248409025753,0.3683811046848052,0.20531657821490407,0.720814451522413,0.9578936108305285,0.36352388630230137,0.1857196443216796,9.228195393695827,9.64509541263482,2.1615172434047913,2.8537986577526793,3.5699581793352397
cifar10,ascent_forget,0.01,3,2,64.0,100.0,,0.00020833333333333335,1.828919290837942,2.89699901288019,0.6734315018891247,0.5762841525466301,1.2508439541866219,1.8117257959156943,0.5308454888727192,0.3536565017665823,8.673463009299912,9.398087574717438,1.877268865221655,2.6446719142500084,3.9177420847748254
cifar10,ascent_forget,0.01,5,2,64.0,100.0,,0.00034722222222222224,2.967429529625005,4.524322230126942,1.010881110074174,0.95331193450538,2.0510726575924725,2.9402255087558102,0.7615185646739439,0.618705260570906,7.573865611091993,8.814580027008844,1.6216517149672263,2.1328345866533325,4.197455932769823
cifar10,ascent_forget,0.01,7,2,64.0,100.0,,0.0004861111111111111,3.6153385955204858,5.276219040156744,1.251522734287227,1.1628548307154738,2.708599764100378,3.8386841852094955,0.9628489753799989,0.8428832418917405,6.397708418610751,8.466809877950555,1.4955619577432728,1.9237439176559759,4.240548926077206
cifar10,ascent_forget,0.01,10,2,64.0,100.0,,0.0006944444444444445,4.330396435171907,5.944167200744654,1.4965442001764342,1.367097636601871,3.4534429743904647,4.710053036735763,1.1732262851501232,1.089202325533575,5.095050486047605,7.437400176009296,1.4558517020577575,1.7409303383481176,4.292963298536659
cifar10,ascent_forget,0.01,1,9,64.0,100.0,,0.00034722222222222224,5.8226004495609205,7.9776933881795165,1.338867384652959,1.7787383156815308,4.945187767589642,7.543356798628489,1.0823793078015558,1.541994694797401,9.37129910433151,9.732315678037464,5.872251171455781,3.154513242078526,6.713029107160691
cifar10,ascent_forget,0.01,3,9,64.0,100.0,,0.0010416666666666667,9.807595857659445,10.10333475712853,2.8490199859893655,3.4824506381399956,9.593279880212155,9.77537715702951,2.5573363452788915,3.3161477808254634,10.02265208508399,10.191753558590815,6.73801202050343,3.736155770816238,9.807842607651864
cifar10,ascent_forget,0.01,5,9,64.0,100.0,,0.001736111111111111,10.035304697822452,10.299307459311697,3.3099168075662466,3.6665969112435786,9.815490935069187,9.97936783995369,2.9989870752975087,3.5572513779707844,10.273901437518061,10.460633764371961,7.883886769723207,3.254289114819324,10.041565690136567
cifar10,ascent_forget,0.01,7,9,64.0,100.0,,0.0024305555555555556,10.090734823811236,10.344646483328864,3.5820292130629574,3.6794052768049545,9.872533462181185,10.020784204821224,3.1920277528747842,3.5727637619702555,10.344233549398945,10.552736738552758,8.217702806493469,3.045924016626476,10.10250061179712
cifar10,ascent_forget,0.01,10,9,64.0,100.0,,0.003472222222222222,10.107706377313635,10.35614214136255,3.8704615474113298,3.6619200748913507,9.891810022107013,10.048852563134915,3.3498143798645055,3.566384477384943,10.441428444066664,10.589393176837019,8.49064579693526,2.814959171302852,10.146981614495772
cifar10,scrub,5e-05,5,5,64.0,100.0,3.0,0.17347222222222222,0.8740309899481975,1.2358653576798513,0.4115065589884919,0.24384373816242824,0.7727558876695086,1.0771120307203665,0.3850282005317544,0.2395072834240932,9.954410194887119,10.086522470424724,8.823478065542327,2.0226888552557467,3.8670656908349414
cifar10,scrub,5e-05,7,5,64.0,100.0,3.0,0.2427777777777778,0.8742754553153145,1.2358678578980953,0.41185937241618636,0.24424972397994427,0.7681266964455131,1.071733740835852,0.3845830005698338,0.2388039876457925,9.954410194887119,10.086522470424724,8.819241075420466,2.0367622497460958,3.8656041155493157
cifar10,scrub,5e-05,10,5,64.0,100.0,3.0,0.34673611111111113,0.8732887895103459,1.235741441307535,0.41189397168615216,0.24405130875807357,0.7684189777212512,1.0730160762787586,0.38499548508022646,0.23865886920245805,9.954410194887119,10.086522470424724,8.82367992067698,2.022901151536647,3.865372654039572
cifar10,ascent_forget,5e-05,1,4,64.0,100.0,,6.944444444444445e-06,0.8763181163452088,1.2364107133039477,0.4159041579777017,0.23955998047165744,0.7554115175488344,1.035545553329016,0.38066225957988753,0.19559891404722698,9.954957338908393,9.967826238365578,9.546789805421444,0.29893220374886614,3.8622289909341454
cifar10,ascent_forget,5e-05,3,4,64.0,100.0,,2.0833333333333333e-05,2.518305321927326,3.8662834225513847,0.946973003875222,0.8043247930084075,1.6288373082570284,2.403064686965577,0.6676876249819065,0.4897321893283494,9.910622033080923,9.924952894678809,9.306454972439028,0.47650987539753603,4.68592155442176
cifar10,ascent_forget,5e-05,5,4,64.0,100.0,,3.472222222222222e-05,4.541941237103644,6.442353366727963,1.58391580969578,1.44467249746703,3.0295693087062427,4.372327114444886,1.077940249901045,0.9467999071518898,9.87141784054853,9.901408728810953,8.83589248002134,0.9457738876950843,5.814309462119472
cifar10,ascent_forget,5e-05,7,4,64.0,100.0,,4.861111111111111e-05,6.227659033854372,8.042363047555734,2.1637326429601345,1.9726755354745642,4.50382750710143,6.13029233918031,1.5018344052223507,1.4068963813948039,9.807831454824166,9.829888521471444,8.038338973838021,1.8729119933298932,6.846439331926656
cifar10,ascent_forget,5e-05,10,4,64.0,100.0,,6.944444444444444e-05,7.8511760644575315,9.188190044192995,2.848063735476445,2.5232198718467704,6.280537317659015,7.969800903865834,2.0690730353224995,1.9701471178236465,9.782843392485683,9.804011439123148,6.970881049558926,2.820079022858235,7.971518924867411
cifar10,ascent_forget,1e-05,1,2,64.0,100.0,,6.944444444444444e-05,0.7295957129909899,1.017682514056534,0.3565313837273412,0.1950649349630607,0.7052815305656783,0.9423285902886461,0.3565970471648472,0.18044973636758865,9.254926465405907,9.649600035736832,2.2994303844671116,2.937992938939358,3.563267902987525
cifar10,ascent_forget,1e-05,3,2,64.0,100.0,,0.00020833333333333335,1.3849557172911546,2.3907673937181038,0.5503889964580319,0.4462472088599801,0.9527675466450795,1.3773680517856566,0.445813945861427,0.26201496869742863,9.240439811339693,9.6243018977987,2.2245488410825445,2.8595381738747188,3.8593876917586427
cifar10,ascent_forget,1e-05,5,2,64.0,100.0,,0.00034722222222222224,2.1376786582592926,3.830296063262216,0.7493681956062682,0.7233689638410858,1.3280125541341152,1.858619694449338,0.5524787062293126,0.37433076810287746,9.248213855161637,9.603784513965733,2.2176350491023165,2.817478875001186,4.237968355851682
cifar10,ascent_forget,1e-05,7,2,64.0,100.0,,0.0004861111111111111,2.7891923747327825,4.837239071828881,0.9051971909347024,0.929375357952908,1.637665986801449,2.3387293027821676,0.6400418910950344,0.4766715766762511,9.255917692215695,9.605135601005161,2.197326949540157,2.7651814816779385,4.560925351249975
cifar10,ascent_forget,1e-05,10,2,64.0,100.0,,0.0006944444444444445,3.353849137579747,5.630990659890716,1.0538519099219008,1.1122242967888514,1.9589270808311998,2.831595939066901,0.7318135678890754,0.5908754735981024,9.276076718177352,9.588593081594288,2.199376961628434,2.741869523591531,4.8629509788627665
cifar10,scrub,0.005,5,1,64.0,100.0,3.0,0.17359722222222224,1.3101989164852768,2.259733076385923,0.5172022094925671,0.43527808291147974,0.8185228577362365,1.163144234793841,0.3903732972453647,0.22104445745785697,6.527857381961753,6.775624817236329,3.005669349457207,2.2169821446005002,2.885526385394422
cifar10,scrub,0.005,7,1,64.0,100.0,3.0,0.2430277777777778,1.4475800831750174,2.529382500234566,0.5482454816314719,0.48124724788340734,0.8215245036626792,1.1951156614747243,0.39245971473645164,0.22466423632104507,6.52955151764505,6.775963644372989,3.001135415986586,2.2168854574103602,2.9328853681609157
cifar10,scrub,0.005,10,1,64.0,100.0,3.0,0.3471736111111111,1.6595054920062025,2.943296748038092,0.6020441036096834,0.5579457847796252,0.8605057632540482,1.2906512833065178,0.4007488719946312,0.23833019010659542,6.044309922088871,6.254297287081001,2.9272891619402386,2.0718063432077147,2.8547737257830406
cifar10,ascent_forget,5e-05,1,8,64.0,100.0,,6.944444444444444e-05,2.4469545276089564,4.130318655885703,0.7372479210802076,0.7903902944886816,1.6855172821004778,2.8930702396628423,0.5686816966357888,0.5331324603070392,9.54191150190216,9.74083476752609,4.658652551519668,3.553819249075594,4.558127770537198
cifar10,ascent_forget,5e-05,3,8,64.0,100.0,,0.00020833333333333335,8.30437388895734,9.518163121545676,2.031037320801826,2.320721128893181,7.108325045182928,8.69966464378253,1.4404993722809656,1.9649614436105385,9.350628020729642,9.587363385882787,3.935917046077262,2.897961197533665,8.25444231828997
cifar10,ascent_forget,5e-05,5,8,64.0,100.0,,0.00034722222222222224,9.44291403800759,9.77824241928125,2.75694636905664,2.7043740518453125,8.968488584205277,9.445069504759244,1.9926857389236625,2.4567226089188554,9.179634826635839,9.484442021815614,4.252645849975705,2.765667447154658,9.19701248294957
cifar10,ascent_forget,5e-05,7,8,64.0,100.0,,0.0004861111111111111,9.570468371525415,9.88566931084042,3.1997861556208447,2.8590056499128687,9.335113179379539,9.577138096969033,2.3430086109248673,2.6522315805008683,9.28824017930085,9.506791831898514,4.745483040220777,2.8196494034533233,9.397940576735268
cifar10,ascent_forget,5e-05,10,8,64.0,100.0,,0.0006944444444444445,9.658182423371478,9.966477979751685,3.58826463887041,2.985422984925517,9.469507590030403,9.648902397764893,2.6617940019396555,2.8009516576760483,9.369152964541238,9.496720128927542,5.330718532371301,2.8790801415346072,9.498947659314373
cifar10,scrubnew,0.005,5,8,64.0,100.0,5.0,0.1736111111111111,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrubnew,0.005,7,8,64.0,100.0,5.0,0.24291666666666667,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrubnew,0.005,10,8,64.0,100.0,5.0,0.346875,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrub,5e-05,5,3,64.0,100.0,3.0,0.17222222222222222,0.8764562985262929,1.2596213119943573,0.4094184643241531,0.2431154056366077,0.7761608371515022,1.0677229528408796,0.38566909723324594,0.20927944603065615,9.490430811930047,9.74976841278673,3.720396551017835,3.546640109781469,3.714349315869281
cifar10,scrub,5e-05,7,3,64.0,100.0,3.0,0.24027777777777778,0.8753756481292083,1.2621706573001181,0.4093339092662818,0.24334143070208766,0.7722052357373809,1.0661310161473916,0.385219675939438,0.20873342147832047,9.490430811930047,9.759993000425828,3.7205697125791923,3.5469671650386605,3.712670565265545
cifar10,scrub,5e-05,10,3,64.0,100.0,3.0,0.3423611111111111,0.8765786077035522,1.264897227590037,0.40964061703833904,0.24423723556403207,0.7784552201764199,1.064013221881191,0.3860059195243194,0.20917285498518515,9.490488255088891,9.759993000425828,3.719965032962836,3.5478338952570736,3.7151740276562877
cifar10,scrub,0.001,5,6,64.0,100.0,3.0,0.17291666666666666,0.9359135573837369,1.430871631395859,0.42785401863703604,0.27868455873162673,0.8465746471329983,1.4280448675495283,0.41275533395488273,0.3275188617767799,9.831287006090133,10.002314517578872,4.665273268550187,3.6558334187236112,3.8712584035356223
cifar10,scrub,0.001,7,6,64.0,100.0,3.0,0.24166666666666667,0.9383846170290548,1.455470462208969,0.42979588798988416,0.28184401619535926,0.8420961429258276,1.4236387479027055,0.41099353231732694,0.32536271158110364,9.829457025644421,10.002314517578872,4.639617634552626,3.679342660063281,3.8699792618664346
cifar10,scrub,0.001,10,6,64.0,100.0,3.0,0.34479166666666666,0.9539302893799674,1.4751140687471267,0.43294312554079234,0.28725254698731223,0.8333756988601271,1.3998327387886198,0.4079088763474539,0.3201658637440862,9.830234205664105,10.002330683131259,4.606705161920547,3.6914430084087737,3.8725133979680666
cifar10,scrub,0.005,5,6,64.0,100.0,5.0,0.1736111111111111,1.0531907948616899,1.7648049282857368,0.4484394108269624,0.3408072994299026,0.862504922286716,1.7197251305370775,0.41441371651251147,0.370840723222572,9.812245348555498,9.99063108664953,4.686458851937359,3.510170329290079,3.909313688567968
cifar10,scrub,0.005,7,6,64.0,100.0,5.0,0.2423611111111111,1.1444422178046487,1.9197878109320077,0.470446564431233,0.3668633603796909,0.849451922685577,1.4827237668267121,0.4079728391619567,0.33799225153161694,9.828274550245093,9.9907543960023,4.5110654794853415,3.6356017928122846,3.9407228969117725
cifar10,scrub,0.005,10,6,64.0,100.0,5.0,0.3454861111111111,1.3172211815674177,2.2398477808234034,0.5116239596797874,0.4276782374725123,0.8504911183272698,1.4191470299535227,0.4064610277373152,0.3216791152218268,9.831142270631213,10.016191067132734,4.416885421470709,3.708278869629732,3.9996181901753
cifar10,ascent_forget,1e-05,1,1,64.0,100.0,,6.944444444444445e-06,0.7260922679761862,0.989563490539842,0.35514008192247015,0.1921005551821544,0.6986197230862835,0.9570123110346063,0.3558847765824202,0.18160134522314428,9.074341684573428,9.406971675188457,4.812258674773697,3.718046813170063,3.499684558545299
cifar10,ascent_forget,1e-05,3,1,64.0,100.0,,2.0833333333333333e-05,1.566440155109819,2.4730662767201204,0.5948561178294303,0.4889074340908134,1.0801591839660294,1.6444468014262452,0.473507151412111,0.31068868745164824,9.023061582599421,9.369861635495951,4.71587177158646,3.482967104525139,3.8898869738917567
cifar10,ascent_forget,1e-05,5,1,64.0,100.0,,3.472222222222222e-05,2.9305634086856416,4.510647579194775,0.9223657446128651,0.9413743604336267,1.8411337255645535,2.9825106803619548,0.6577336556708524,0.5749820575742564,8.902736142288013,9.327702403474843,4.515121165408865,3.20570627494298,4.558144425512736
cifar10,ascent_forget,1e-05,7,1,64.0,100.0,,4.861111111111111e-05,4.243796388928288,6.199874885287124,1.245369829469327,1.3595671814489836,2.7751123130433144,4.423386189084636,0.8600523385817629,0.8861625777307798,8.87073089545474,9.342347795577822,4.226097758021622,3.1568290952246487,5.296546532475447
cifar10,ascent_forget,1e-05,10,1,64.0,100.0,,6.944444444444444e-05,5.877472583975417,7.829093133931857,1.657862533133671,1.8525711766102848,4.057279980734445,6.299995435440173,1.1512930376708082,1.3013002054869047,8.707971750334437,9.254523606438049,4.0068100180443516,3.14233535544558,6.2142414383480995
cifar10,scrub,0.0005,5,1,64.0,100.0,5.0,0.1736111111111111,1.1292767292953172,1.8029478061660593,0.47246109499935707,0.3470161486742853,0.8234453273919379,1.1492133790542565,0.3935151079654048,0.21918362350754503,9.201541805449915,9.474320738138642,4.48098476999174,3.6971004396698466,3.7180879540457235
